,Brand,Model,Variant,Year,Location,Ownership,KM Driven,Fuel,Transmission,Price
989,Porsche,Cayenne,S Diesel,2016,UP,First,"50,000",Diesel,Automatic,67.5
990,Honda,Amaze,1.5 Tsi Gt Plus,2016,HR,First,"60,003",Diesel,Manual,4.25
991,Volkswagen,Taigun,C300 Cabriolet,2021,DL,First,"8,000",Petrol,Automatic,19
992,Mercedes-benz,C-class,3.2 Titanium At 4x4,2019,HR,Second,"40,000",Petrol,Automatic,68
993,Ford,Endeavour,2.8 4wd At Bsiv,2016,UP,Second,"99,000",Diesel,Automatic,23.9
994,Toyota,Fortuner,4x2 At,2017,DL,First,"89,000",Diesel,Automatic,28.5
995,Toyota,Fortuner,4x4,2015,DL,Second,"1,22,000",Diesel,Automatic,16.25
996,Mahindra,Thar,Series 520d M Sport,2015,DL,Second,"38,000",Diesel,Manual,6.9
997,Bmw,5,M Sport X Xdrive20d,2017,DL,Second,"60,000",Diesel,Automatic,28.9
998,Bmw,X4,Premium Plus,2019,DL,First,"28,000",Diesel,Automatic,54
999,Audi,A4,200 Cdi Sport,2021,UP,First,"1,000",Petrol,Automatic,44
1000,Mercedes-benz,Cla,Htk G,2017,UP,Second,"50,000",Diesel,Automatic,23.9
1001,Kia,Seltos,Discovery Hse 3.0 Si6,2020,HP,First,"13,002",Petrol,Manual,10.75
1002,Land,Rover,Series M4 Coupe,2018,GJ,First,"53,000",Petrol,Automatic,66
1003,Bmw,M,E 200 Cgi,2015,CG,Second,"27,000",Petrol,Automatic,64.9
1004,Mercedes-benz,E-class,Htx Turbo Imt,2016,DL,First,"35,000",Petrol,Automatic,28
1005,Kia,Sonet,300d,2021,DL,First,"6,900",Petrol,Manual,11.41
1006,Mercedes-benz,Gle,250d,2021,PB,First,"6,506",Diesel,Automatic,82.9
1007,Mercedes-benz,Gle,Ml 350 4matic,2018,DL,First,"40,000",Diesel,Automatic,52
1008,Mercedes-benz,M-class,250 Cdi Classic,2014,DL,Second,"70,006",Diesel,Automatic,21.75
1009,Mercedes-benz,C-class,Xdrive20d Xline,2011,CH,First,"65,000",Diesel,Automatic,9.75
1010,Bmw,X3,Range Rover Evoque 2.2l Pure,2017,HR,Second,"65,000",Diesel,Automatic,29.9
1011,Land,Rover,35i Dpt,2013,HR,First,"80,000",Diesel,Automatic,20.9
1012,Bmw,Z4,S 350 Cdi,2016,UP,Third,"30,000",Petrol,Automatic,46.9
1013,Mercedes-benz,S-class,Freelander 2 Se,2014,DL,First,"65,000",Diesel,Automatic,39.9
1014,Land,Rover,35 Tdi Premium Plus,2014,UP,Second,"62,000",Diesel,Automatic,18.9
1015,Audi,A3,3.2 Titanium At 4x4,2020,HP,First,"32,000",Diesel,Automatic,28.9
1016,Ford,Endeavour,I-dtec Zx,2017,UP,First,"90,002",Diesel,Automatic,23
1017,Honda,City,350 Cdi Blue Efficiency,2018,UP,First,"58,002",Diesel,Manual,8.35
1018,Mercedes-benz,Gl-class,Range Rover Sport Hse,2014,UK,Second,"42,001",Diesel,Automatic,27.8
1019,Land,Rover,Crdi 1.6 At Sx Plus,2012,DL,First,"40,000",Diesel,Automatic,33
1020,Hyundai,Verna,Magna Optional 1.4 Crdi,2018,HR,First,"45,000",Diesel,Automatic,10
1021,Hyundai,I20,Vxi Bsiv,2013,DL,First,"42,000",Diesel,Manual,3.5
1022,Maruti,Swift,Series 320d Luxury Line,2019,DL,First,"18,500",Petrol,Manual,6.2
1023,Bmw,3,At Zxi,2016,UP,First,"21,004",Diesel,Automatic,24.25
1024,Maruti,Ciaz,2.2 Litre Luxury,2017,HR,First,"70,000",Petrol,Automatic,7.75
1025,Jaguar,Xf,35 Tdi Premium Plus,2015,HR,First,"60,000",Diesel,Automatic,19
1026,Audi,A4,2.8 2wd At Bsiv,2017,HR,First,"36,000",Diesel,Automatic,26.5
1027,Toyota,Fortuner,Di 4x4,2018,DL,First,"11,001",Diesel,Automatic,33.5
1028,Mahindra,Thar,30 Tfsi Premium Plus,2019,UP,First,"46,001",Diesel,Manual,8.38
1029,Audi,A4,2011-2019 Special Edition,2017,DL,First,"29,000",Petrol,Automatic,26
1030,Mahindra,Bolero,S5,2018,HR,First,"70,000",Diesel,Manual,6.5
1031,Mahindra,Scorpio,R Vxi 1.2,2021,HR,First,"17,000",Diesel,Manual,15.75
1032,Maruti,Wagon,200 Cdi Sport,2016,DL,First,"52,000",Petrol,Manual,3.9
1033,Mercedes-benz,Cla,200 Cdi Sport,2017,UK,First,"55,000",Diesel,Automatic,25
1034,Honda,City,I Vtec Vx,2014,HR,First,"62,000",Petrol,Manual,5.75
1035,Hyundai,Santro,Xing Gl,2012,DL,Second,"65,000",Petrol,Manual,1.99
1036,Tata,Nexon,1.5 Revotorq Xma,2019,UP,First,"55,737",Diesel,Automatic,7.7
1037,Hyundai,I20,Sportz 1.2,2013,DL,First,"43,000",Petrol,Manual,3.7
1038,Maruti,Ertiga,Zdi,2014,DL,First,"70,000",Diesel,Manual,5.35
1039,Maruti,Swift,Dzire Zdi BSIV,2012,DL,Second,"80,000",Diesel,Manual,2.9
1040,Toyota,Fortuner,2.8 2wd At,2017,DL,First,"27,000",Diesel,Automatic,29.5
1041,Hyundai,I10,Era,2010,DL,First,"72,000",Petrol,Manual,1.7
1042,Maruti,Swift,Vdi,2013,DL,First,"50,500",Diesel,Manual,3.6
1043,Audi,Q5,40 Tdi Premium Plus,2019,HR,First,"42,000",Diesel,Automatic,42.8
1044,Toyota,Innova,Crysta 2.8 Gx At Bsiv,2018,DL,First,"40,000",Diesel,Automatic,17.9
1045,Bmw,5,Series 530i M Sport,2021,HR,First,"12,000",Petrol,Automatic,62
1046,Jeep,Compass,1.4 Limited,2018,HR,First,"26,000",Petrol,Automatic,16.5
1047,Tata,Nexon,Xma Amt S,2021,DL,First,"16,000",Petrol,Automatic,9.75
1048,Maruti,Vitara,Brezza Zdi Plus Amt,2019,HR,First,"21,500",Diesel,Automatic,10.25
1049,Mercedes-benz,Glc,300 4matic,2018,DL,First,"25,866",Petrol,Automatic,41
1050,Honda,City,1.5 V Mt,2010,DL,Second,"61,000",Petrol,Manual,3
1051,Mercedes-benz,E-class,Exclusive E 200,2018,DL,First,"9,500",Petrol,Automatic,55
1052,Jeep,Compass,1.4 Limited,2018,DL,First,"45,000",Petrol,Automatic,16
1053,Toyota,Innova,Crysta 2.8 Zx At Bsiv,2017,HR,First,"35,000",Diesel,Automatic,19.5
1054,Toyota,Fortuner,2.8 4wd At,2017,HR,First,"16,000",Diesel,Automatic,33.55
1055,Toyota,Corolla,Altis 1.8 G Cvt,2018,UP,First,"33,000",Petrol,Automatic,14.5
1056,Mg,Hector,Sharp Dct,2020,HR,First,"16,000",Petrol,Automatic,17.9
1057,Mg,Hector,Sharp Dct,2020,HR,First,"36,000",Petrol,Automatic,17.95
1058,Audi,Q3,2.0 Tdi,2013,DL,Second,"62,000",Diesel,Automatic,11
1059,Hyundai,Creta,1.4 Crdi S,2016,DL,Second,"63,000",Diesel,Manual,7.8
1060,Maruti,Swift,Dzire Amt Zdi Plus,2018,DL,First,"60,245",Diesel,Automatic,7
1061,Hyundai,Xcent,1.2 Kappa S Option,2014,DL,First,"38,000",Petrol,Manual,3.51
1062,Renault,Kwid,1.0 Rxt Amt 2020-2020,2019,UP,First,"70,000",Petrol,Automatic,3.7
1063,Kia,Seltos,Htx D,2020,UP,First,"51,000",Diesel,Manual,13.65
1064,Honda,Amaze,S I-vtech,2014,DL,First,"65,000",Petrol,Manual,4
1065,Tata,Zest,Quadrajet 1.3 Xm,2014,HR,First,"44,000",Diesel,Manual,3.25
1066,Audi,A6,2.0 Tdi Premium Plus,2015,HR,First,"58,000",Diesel,Automatic,18.5
1067,Hyundai,I20,Sportz Plus Bsiv,2019,DL,First,"27,000",Petrol,Manual,7.25
1068,Mitsubishi,Pajero,Sport 4x4,2013,DL,Second,"77,000",Diesel,Manual,9.75
1069,Mercedes-benz,C-class,200 K At,2010,DL,Second,"55,000",Petrol,Automatic,6.5
1070,Mini,3,Door Cooper S,2015,UK,First,"25,000",Petrol,Automatic,25.5
1071,Skoda,Kodiaq,2.0 Tdi Laurin Klement,2018,DL,First,"1,20,000",Diesel,Automatic,21.5
1072,Maruti,Swift,Dzire Vxi,2014,DL,First,"57,000",Petrol,Manual,4.1
1073,Hyundai,Verna,1.6 Crdi At Sx Option,2017,DL,First,"50,000",Diesel,Automatic,8.4
1074,Maruti,Sx4,S Cross Ddis 320 Alpha,2017,UP,First,"67,000",Diesel,Manual,7.45
1075,Nissan,Terrano,Xl 85 Ps,2015,DL,First,"62,000",Diesel,Manual,4.45
1076,Honda,Accord,2.4 At,2010,DL,First,"60,000",Petrol,Automatic,4.49
1077,Hyundai,Creta,1.6 Crdi Sx Option,2018,HR,First,"56,000",Diesel,Manual,12.5
1078,Mahindra,Xuv500,W7,2019,DL,First,"45,000",Diesel,Manual,13.5
1079,Toyota,Innova,2.5 G (diesel) 7 Seater Bs Iv,2015,UP,First,"97,000",Diesel,Manual,8.5
1080,Bmw,X7,Xdrive 40i,2021,DL,First,"7,400",Petrol,Automatic,1.28
1081,Mahindra,Scorpio,S9,2020,DL,First,"3,000",Diesel,Manual,18.45
1082,Hyundai,Verna,1.6 Sx Vtvt,2011,DL,Second,"71,000",Petrol,Manual,3.25
1083,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2013,HR,First,"1,20,000",Diesel,Manual,5
1084,Skoda,Yeti,Ambiente,2012,DL,First,"82,645",Diesel,Manual,3.65
1085,Audi,Q3,2.0 Tdi Quattro Premium Plus,2013,DL,First,"68,000",Diesel,Automatic,12.25
1086,Maruti,Vitara,Brezza Zdi,2018,HR,First,"60,719",Diesel,Manual,8.7
1087,Bmw,7,Series Signature 730ld,2013,DL,First,"91,000",Diesel,Automatic,22.25
1088,Land,Rover,Range Rover Evoque 2.2l Dynamic,2013,CH,Second,"50,000",Diesel,Automatic,22.9
1089,Maruti,Ciaz,Zeta,2019,DL,First,"25,500",Petrol,Manual,8.99
1090,Toyota,Camry,W2 (at),2008,DL,First,"60,000",Petrol,Automatic,3.25
1091,Bmw,5,Series 520d Luxury Line,2019,DL,Second,"14,000",Diesel,Automatic,47.5
1092,Honda,Accord,2.4 M/t,2009,DL,First,"77,000",Petrol,Manual,4
1093,Hyundai,Grand,I10 1.2 Kappa Sportz Bsiv,2018,HR,Second,"18,000",Petrol,Manual,4.65
1094,Honda,City,I-vtec Vx,2018,UP,First,"22,000",Petrol,Manual,10.25
1095,Maruti,Vitara,Brezza Zdi,2017,DL,First,"58,000",Diesel,Manual,6.8
1096,Maruti,Baleno,Zeta,2020,DL,First,"28,000",Petrol,Manual,7.65
1097,Hyundai,Verna,S Plus Diesel,2021,HR,First,"32,000",Diesel,Manual,11.5
1098,Honda,City,I Vtec Cvt Vx,2017,HR,First,"51,000",Petrol,Automatic,9.85
1099,Honda,Accord,2.4 A/t,2013,DL,Second,"72,000",Petrol,Automatic,6.5
1100,Maruti,Vitara,Brezza Vdi,2018,HR,First,"38,000",Diesel,Manual,7.95
1101,Hyundai,I20,1.2 Sportz,2011,DL,First,"77,000",Petrol,Manual,2.46
1102,Toyota,Fortuner,2.8 2wd At Bsiv,2018,HR,First,"25,000",Diesel,Automatic,33.5
1103,Maruti,Wagon,R Lxi Bs Iv,2015,DL,First,"56,000",Petrol,Manual,3.11
1104,Hyundai,Creta,1.4 Crdi S Plus,2017,UP,First,"31,000",Diesel,Manual,9.5
1105,Hyundai,Verna,1.4 Vtvt,2014,DL,First,"70,000",Petrol,Manual,5.5
1106,Maruti,Swift,Vxi,2015,DL,First,"60,000",Petrol,Manual,3.95
1107,Maruti,Alto,K10 Vxi Optional,2014,DL,First,"65,000",Petrol,Manual,2.65
1108,Honda,City,I-vtec Vx,2019,DL,First,"5,100",Petrol,Manual,11.45
1109,Mahindra,Scorpio,S7 140 Bsiv,2018,UP,First,"13,000",Diesel,Manual,13.65
1110,Tata,Nexon,1.2 Revotron Xe,2019,DL,First,"37,000",Petrol,Manual,6.25
1111,Hyundai,Verna,Crdi 1.6 At Sx Option,2018,DL,First,"54,000",Diesel,Automatic,10.8
1112,Mahindra,Xuv500,Xclusive Edition,2015,DL,First,"77,132",Diesel,Manual,7.95
1113,Bmw,X5,Xdrive 40i M Sport,2020,UP,First,"18,000",Petrol,Automatic,91
1114,Honda,Brio,S Mt,2013,DL,First,"71,000",Petrol,Manual,3.25
1115,Ford,Ecosport,1.5 Petrol Trend Plus At Bsiv,2018,DL,First,"75,000",Petrol,Automatic,7.75
1116,Tata,Indica,Els,2015,UP,First,"58,000",Diesel,Manual,1.35
1117,Mahindra,Xuv300,W6,2019,DL,First,"42,513",Petrol,Manual,8.65
1118,Mercedes-benz,S-class,S 350 Cdi,2016,CH,First,"40,000",Diesel,Automatic,58.75
1119,Maruti,Alto,K10 Vxi Amt,2018,DL,First,"34,000",Petrol,Automatic,3.75
1120,Maruti,Swift,Dzire Vdi Bsiv,2012,DL,First,"74,000",Diesel,Manual,2.85
1121,Maruti,Wagon,R Cng Lxi Opt Bsiv,2012,DL,First,"62,000",CNG,Manual,2.55
1122,Jaguar,Xe,2.0l Diesel Prestige,2019,DL,Second,"20,000",Diesel,Automatic,29.5
1123,Mahindra,Quanto,C2,2013,DL,First,"72,000",Diesel,Manual,2.35
1124,Hyundai,Creta,1.6 Vtvt S,2015,DL,First,"43,000",Petrol,Manual,8.25
1125,Mercedes-benz,Gle,300d,2021,HP,Second,"26,000",Diesel,Automatic,84.75
1126,Maruti,Ciaz,Vdi Plus,2016,DL,First,"28,123",Diesel,Manual,6.5
1127,Mahindra,Xuv500,W8 4wd,2012,HR,First,"75,000",Diesel,Manual,3.9
1128,Bmw,3,Series 320d Luxury Line,2016,HR,First,"49,000",Diesel,Automatic,19.75
1129,Ford,Ecosport,1.5 Ti Vct Mt Titanium,2013,DL,Second,"72,000",Petrol,Manual,4.4
1130,Maruti,Baleno,Zeta,2015,DL,First,"48,000",Petrol,Manual,4.94
1131,Nissan,Terrano,Xl 85 Ps,2014,DL,First,"72,000",Diesel,Manual,4.5
1132,Honda,City,I Dtec S,2014,DL,First,"53,000",Diesel,Manual,4.65
1133,Toyota,Corolla,Altis 1.8 Gl,2017,DL,First,"68,000",Petrol,Manual,12.4
1134,Bmw,5,Series 520d Luxury Line,2019,CG,First,"7,800",Diesel,Automatic,49
1135,Maruti,Alto,K10 Vxi Amt,2017,DL,First,"35,000",Petrol,Automatic,3.25
1136,Honda,City,I Vtec S,2013,DL,First,"56,000",Petrol,Manual,4.8
1137,Honda,Amaze,E I-vtech,2014,DL,Second,"49,000",Petrol,Manual,3.65
1138,Nissan,Kicks,1.5 Xl,2019,UP,First,"14,000",Petrol,Manual,8.45
1139,Bmw,5,Series 520d Luxury Line,2019,HP,First,"10,000",Diesel,Automatic,53
1140,Tata,Safari,Storme Ex,2014,DL,Second,"60,000",Diesel,Manual,5.5
1141,Ford,Ecosport,1.5 Ti Vct Mt Titanium,2014,HR,Second,"68,000",Petrol,Manual,4.95
1142,Tata,Hexa,Xta,2018,DL,First,"74,000",Diesel,Automatic,12.5
1143,Maruti,Ertiga,Zxi At Petrol,2019,DL,First,"44,000",Petrol,Automatic,10.25
1144,Tata,Safari,Storme Ex,2014,DL,Second,"65,000",Diesel,Manual,5.5
1145,Mahindra,Tuv,300 T8 Amt,2016,DL,First,"74,000",Diesel,Automatic,6.35
1146,Honda,City,I Vtec Cvt Vx,2014,HR,First,"65,000",Petrol,Automatic,6.95
1147,Volkswagen,Passat,2.0 Tdi At Highline,2018,HR,First,"65,000",Diesel,Automatic,21
1148,Hyundai,Xcent,1.1 Crdi S,2016,DL,Second,"70,000",Diesel,Manual,3.75
1149,Toyota,Innova,Crysta 2.8 Gx At 8s Bsiv,2016,UP,First,"48,000",Diesel,Automatic,14.9
1150,Maruti,Swift,Lxi,2020,DL,First,"12,500",Petrol,Manual,5.65
1151,Volkswagen,Vento,Petrol Highline At,2010,DL,First,"91,000",Petrol,Automatic,2.9
1152,Honda,Wr-v,I-vtec Vx,2017,DL,First,"19,000",Petrol,Manual,7.95
1153,Honda,Accord,2.4 At,2010,DL,Second,"46,000",Petrol,Automatic,4.35
1154,Skoda,Octavia,Ambition Plus 1.4 Tsi Mt,2014,DL,First,"92,000",Petrol,Manual,6.75
1155,Volkswagen,Polo,1.2 Mpi Comfortline,2013,UP,First,"55,000",Petrol,Manual,3.5
1156,Hyundai,Grand,I10 At Asta,2016,HR,First,"45,000",Petrol,Automatic,4.85
1157,Hyundai,Grand,I10 At Sportz,2014,DL,First,"45,000",Petrol,Automatic,4.5
1158,Mercedes-benz,C-class,Progressive C 220d,2020,HP,First,"14,000",Diesel,Automatic,45
1159,Bmw,X3,Xdrive30d M Sport,2015,UP,First,"64,000",Diesel,Automatic,27.9
1160,Toyota,Innova,Crysta 2.8 Zx At Bsiv,2017,DL,First,"82,000",Diesel,Automatic,17.45
1161,Mercedes-benz,Gls,350d 4matic,2018,UP,First,"10,000",Diesel,Automatic,79
1162,Nissan,Sunny,Xl Cvt,2014,DL,First,"84,000",Petrol,Automatic,3.69
1163,Maruti,Baleno,Alpha Cvt,2020,DL,First,"22,000",Petrol,Automatic,8.85
1164,Mercedes-benz,A-class,Limousine A 200,2021,UP,First,"4,000",Petrol,Automatic,44
1165,Bmw,5,Series 520d Luxury Line,2018,UP,First,"28,000",Diesel,Automatic,41
1166,Audi,A6,2.8 Fsi,2011,DL,Second,"91,000",Petrol,Automatic,11.95
1167,Honda,City,I Vtec Vx,2015,DL,Second,"92,000",Petrol,Manual,6.45
1168,Mahindra,Thar,Crde Ac,2015,HR,First,"62,000",Diesel,Manual,5.85
1169,Honda,Jazz,1.2 V At I Vtec,2016,DL,First,"35,000",Petrol,Automatic,6.46
1170,Tata,Hexa,Xt,2018,DL,First,"71,000",Diesel,Manual,12.9
1171,Maruti,Wagon,R Amt Vxi,2016,DL,First,"17,000",Petrol,Automatic,4.47
1172,Hyundai,Grand,I10 1.2 Crdi Asta,2018,DL,Second,"34,000",Diesel,Manual,4.5
1173,Mahindra,Xuv500,At W6 1.99 Mhawk,2017,DL,First,"79,999",Diesel,Automatic,11.9
1174,Maruti,Swift,Dzire Vdi,2013,DL,First,"60,000",Diesel,Manual,3.25
1175,Renault,Kwid,1.0 Rxt Optional,2018,DL,Second,"37,000",Petrol,Manual,4
1176,Hyundai,Creta,1.6 Sx Option Executive,2020,UP,First,"34,000",Petrol,Manual,14.45
1177,Honda,City,I-vtec Vx,2020,UP,First,"19,000",Petrol,Manual,12.9
1178,Tata,New,Safari Xt Plus,2021,UP,First,"9,000",Diesel,Manual,20.45
1179,Hyundai,Grand,I10 1.2 Kappa Sportz Option,2018,DL,First,"73,000",CNG,Manual,5.25
1180,Ford,Ecosport,1.5 Petrol Titanium Plus At,2017,DL,First,"64,500",Petrol,Automatic,6.65
1181,Toyota,Corolla,Altis G,2010,DL,Second,"71,000",Petrol,Manual,3.35
1182,Hyundai,I20,Sportz Option 1.4 Crdi,2014,HR,First,"59,000",Diesel,Manual,3.85
1183,Maruti,Baleno,Alpha,2019,HR,First,"24,000",Petrol,Manual,7.25
1184,Hyundai,Santro,Xing Gls,2012,DL,Second,"39,000",Petrol,Manual,2.5
1185,Hyundai,I10,Sportz At,2012,DL,Second,"69,999",Petrol,Automatic,2.95
1186,Hyundai,Grand,I10 Era,2016,DL,First,"36,800",Petrol,Manual,3.9
1187,Honda,City,E,2009,DL,First,"21,600",Petrol,Manual,2.35
1188,Maruti,Vitara,Brezza Zxi,2020,UP,First,"6,800",Petrol,Manual,10
1189,Skoda,Rapid,1.6 Tdi Ambition,2013,DL,First,"62,000",Diesel,Manual,2.75
1190,Mahindra,Thar,Lx 4-str Convert Top Diesel At,2021,DL,First,"19,999",Diesel,Automatic,17.45
1191,Hyundai,Creta,1.6 Crdi Sx Plus,2017,DL,First,"63,000",Diesel,Manual,10.5
1192,Honda,Brio,Ex Mt,2013,DL,First,"68,000",Petrol,Manual,3.25
1193,Tata,Safari,Storme Ex,2013,DL,First,"43,000",Diesel,Manual,4.95
1194,Honda,Brio,S Mt,2013,DL,First,"70,000",Petrol,Manual,3.25
1195,Porsche,Macan,R4,2017,DL,First,"38,000",Petrol,Automatic,56.75
1196,Mercedes-benz,E-class,Exclusive E 220d,2020,UK,First,"24,000",Diesel,Automatic,66
1197,Mercedes-benz,Gl-class,Grand Edition Luxury,2013,DL,Second,"84,000",Diesel,Automatic,22
1198,Audi,Q5,30 Tdi Quattro Premium,2017,HR,First,"40,000",Diesel,Automatic,30
1199,Tata,Safari,Storme Vx,2015,HR,First,"75,000",Diesel,Manual,6.65
1200,Audi,Q3,35 Tdi Quattro Premium Plus,2017,UP,First,"59,000",Diesel,Automatic,24.75
1201,Porsche,Cayenne,3.6 S Platinum Edition,2017,DL,First,"25,000",Petrol,Automatic,78
1202,Maruti,Wagon,R Vxi,2018,DL,First,"28,000",Petrol,Manual,4.6
1203,Honda,Civic,Zx,2020,PB,First,"16,000",Petrol,Automatic,21
1204,Audi,A3,35 Tdi Technology,2018,HP,First,"29,000",Diesel,Automatic,24.75
1205,Maruti,Swift,Vdi,2013,DL,First,"48,000",Diesel,Manual,3.35
1206,Bmw,3,Series 320d Luxury Line,2012,DL,First,"69,000",Diesel,Automatic,9
1207,Mercedes-benz,C-class,C 200 Avantgarde Edition C,2018,DL,First,"14,000",Petrol,Automatic,34.9
1208,Renault,Duster,110ps Diesel Rxl,2014,HR,First,"72,000",Diesel,Manual,4.25
1209,Honda,Jazz,1.2 V I Vtec,2015,DL,First,"44,000",Petrol,Manual,5.25
1210,Renault,Duster,85ps Diesel Rxe,2015,DL,First,"68,110",Diesel,Manual,4.8
1211,Mahindra,Thar,Lx 4-str Hard Top At,2021,HR,First,"3,000",Petrol,Automatic,17.5
1212,Maruti,Swift,Vxi Bsiv,2010,DL,First,"72,000",Petrol,Manual,2.25
1213,Mahindra,Thar,Crde,2016,UK,First,"33,306",Diesel,Manual,7.7
1214,Maruti,Vitara,Brezza Zdi Plus,2016,UP,First,"62,000",Diesel,Manual,6.9
1215,Maruti,Swift,Vxi,2012,DL,Second,"49,000",Petrol,Manual,3.35
1216,Toyota,Etios,Gd,2013,DL,First,"72,000",Diesel,Manual,3.85
1217,Hyundai,Grand,I10 Magna,2016,UP,First,"41,000",Petrol,Manual,4.4
1218,Hyundai,Creta,1.6 Crdi Sx Plus,2016,UP,First,"70,000",Diesel,Manual,8.75
1219,Hyundai,I20,Magna,2014,DL,First,"68,000",Petrol,Manual,4.75
1220,Maruti,Swift,Dzire Vdi Optional,2015,DL,First,"48,000",Diesel,Manual,4.35
1221,Toyota,Innova,2.5 Vx (diesel) 7 Seater Bs Iv,2013,DL,First,"1,06,536",Diesel,Manual,7.25
1222,Toyota,Innova,2.5 Gx (diesel) 7 Seater Bs Iv,2014,HR,Second,"37,126",Diesel,Manual,7.5
1223,Toyota,Fortuner,4x2 At,2014,HR,First,"90,000",Diesel,Automatic,14.5
1224,Mahindra,Xuv500,W4,2017,DL,First,"56,038",Diesel,Manual,9
1225,Nissan,Terrano,Xv 110 Ps,2014,DL,First,"60,000",Diesel,Manual,4.65
1226,Ford,Figo,Aspire 1.5 Ti-vct Titanium,2016,HR,First,"22,048",Petrol,Automatic,6
1227,Honda,City,I Dtec Vx,2014,DL,First,"64,555",Diesel,Manual,6
1228,Hyundai,Verna,1.6 Sx,2013,DL,First,"92,600",Diesel,Manual,4.25
1229,Hyundai,Verna,1.6 Sx Crdi (o) At,2014,HR,First,"49,000",Diesel,Automatic,6
1230,Maruti,Ciaz,1.3 Delta,2017,DL,First,"77,120",Diesel,Manual,6.5
1231,Hyundai,Creta,1.6 Vtvt At Sx Plus,2016,HR,First,"27,000",Petrol,Automatic,9.95
1232,Honda,Jazz,1.5 V I Dtec,2016,HR,First,"49,790",Diesel,Manual,5.25
1233,Toyota,Fortuner,4x2 At Trd Sportivo,2014,HR,First,"64,176",Diesel,Automatic,15.25
1234,Toyota,Corolla,Altis G,2008,DL,First,"62,000",Petrol,Manual,2.85
1235,Hyundai,I10,Magna,2011,DL,First,"78,000",Petrol,Manual,1.85
1236,Maruti,Baleno,1.2 Delta,2018,HR,First,"64,000",Petrol,Manual,5.5
1237,Ford,Ecosport,1.5 Ti Vct Mt Titanium Bsiv,2015,DL,First,"70,000",Petrol,Manual,5.5
1238,Hyundai,I10,Magna At,2009,DL,First,"68,300",Petrol,Automatic,1.85
1239,Maruti,Baleno,1.2 Delta,2016,DL,First,"47,000",Petrol,Manual,5.1
1240,Ford,Ecosport,1.5 Diesel Titanium,2015,HR,First,"60,000",Diesel,Manual,4.99
1241,Toyota,Innova,Crysta 2.7 Zx At Bsiv,2019,DL,First,"27,000",Petrol,Automatic,21.25
1242,Hyundai,Creta,1.6 Crdi At Sx Plus,2015,DL,First,"84,000",Diesel,Automatic,8.25
1243,Hyundai,Grand,I10 Sportz,2013,DL,First,"55,000",Petrol,Manual,3.89
1244,Maruti,Vitara,Brezza Zdi,2016,DL,First,"22,000",Diesel,Manual,7.66
1245,Mercedes-benz,Gl-class,350 Cdi Blue Efficiency,2016,UP,Second,"60,000",Diesel,Automatic,39.99
1246,Land,Rover,Range Rover Evoque 2.2l Dynamic,2013,DL,Second,"92,000",Diesel,Automatic,18
1247,Toyota,Fortuner,4x2 At,2013,DL,First,"95,000",Diesel,Automatic,12.85
1248,Bmw,5,Series 525d,2012,DL,First,"95,000",Diesel,Automatic,10.59
1249,Jaguar,Xf,Diesel,2013,HR,First,"99,000",Diesel,Automatic,14.5
1250,Toyota,Fortuner,4x2 At,2014,UP,First,"73,000",Diesel,Automatic,14.5
1251,Toyota,Fortuner,4x4 Mt,2013,UP,Second,"95,000",Diesel,Manual,13.5
1252,Toyota,Fortuner,4x2 At,2015,HR,First,"1,40,000",Diesel,Automatic,14.49
1253,Maruti,Alto,800 Cng Lxi,2016,DL,First,"37,000",CNG,Manual,3.3
1254,Land,Rover,Range Rover Evoque 2.2l Dynamic,2012,DL,First,"74,000",Diesel,Automatic,17.25
1255,Mercedes-benz,M-class,Ml 250 Cdi,2013,UP,Second,"83,000",Diesel,Automatic,17.59
1256,Mini,Cooper,D,2013,DL,First,"87,000",Diesel,Automatic,13
1257,Porsche,911,Carrera,2008,DL,Second,"1,00,000",Petrol,Manual,10
1258,Toyota,Fortuner,4x2 At,2014,HR,First,"1,15,000",Diesel,Automatic,14.49
1259,Jaguar,Xj,3.0l,2012,DL,First,"30,000",Diesel,Automatic,19.99
1260,Toyota,Innova,Crysta 2.4 G Mt,2017,DL,Third,"60,000",Diesel,Manual,14.5
1261,Mahindra,Xuv300,W6 Sunroof,2021,DL,First,150,Petrol,Manual,10.4
1262,Hyundai,Creta,1.4 Ex Diesel,2016,DL,First,"68,000",Diesel,Manual,7.75
1263,Ford,Figo,1.2p Titanium Opt Mt,2017,UP,First,"45,000",Petrol,Manual,4.5
1264,Ford,Endeavour,3.2 Titanium At 4x4,2016,UK,First,"90,000",Diesel,Automatic,23.5
1265,Volkswagen,Polo,1.0 Mpi Trendline,2018,DL,First,"25,000",Petrol,Manual,5.45
1266,Hyundai,Verna,1.6 Vtvt At Sx,2017,DL,First,"23,999",Petrol,Automatic,10.51
1267,Maruti,Ertiga,Bsiv Vxi,2020,UP,First,"11,000",Petrol,Manual,9.25
1268,Maruti,Vitara,Brezza Vdi Amt,2018,UP,First,"44,000",Diesel,Automatic,8.45
1269,Toyota,Innova,Crysta 2.8 Gx At Bsiv,2018,HR,First,"33,999",Diesel,Automatic,18.4
1270,Hyundai,Grand,I10 Asta Option At,2015,DL,First,"32,000",Petrol,Automatic,5.13
